관리번호,인허가일자,폐업일자,영업상태명,업태구분명,소재지전체주소,좌표정보X(EPSG5174),좌표정보Y(EPSG5174),open,close,adm_cd,adm_nm
3430000-101-2016-00085,2016-06-22,2023-12-27,폐업,한식,대구광역시 서구 내당동 56-78,341506.3,263546.7,2016-06-22,2023-12-27,2717052500,서구 내당2·3동
3430000-101-2011-00019,2011-02-22,2016-05-30,폐업,까페,대구광역시 서구 평리동 1493-18,340327.9,264819.8,2011-02-22,2016-05-30,2717066000,서구 평리5동
3430000-101-2011-00035,2011-03-31,2018-01-18,폐업,한식,대구광역시 서구 평리동 1485-1,339851.0,264898.0,2011-03-31,2018-01-18,2717066000,서구 평리5동
3430000-101-2008-00119,2008-06-23,2008-12-03,폐업,한식,대구광역시 서구 내당동 63-22,341279.6,263391.7,2008-06-23,2008-12-03,2717051000,서구 내당1동
3430000-101-2020-00120,2020-08-25,2022-03-22,폐업,한식,대구광역시 서구 비산동 896-9,340658.2,266024.6,2020-08-25,2022-03-22,2717061000,서구 비산7동
3430000-101-2000-00177,1988-11-17,,영업/정상,호프/통닭,대구광역시 서구 내당동 411-37,339413.8,263239.4,1988-11-17,,2717054000,서구 내당4동
3430000-101-2011-00032,2011-03-25,2013-01-29,폐업,한식,대구광역시 서구 비산동 562-6,341615.8,265546.5,2011-03-25,2013-01-29,2717055000,서구 비산1동
3430000-101-2003-00352,2003-11-28,2008-04-14,폐업,패스트푸드,대구광역시 서구 내당동 20-7,341333.4,263981.6,2003-11-28,2008-04-14,2717051000,서구 내당1동
3430000-101-2023-00106,2023-09-04,2026-01-27,폐업,한식,대구광역시 서구 원대동1가 58,342461.8,265893.9,2023-09-04,2026-01-27,2717069500,서구 원대동
3430000-101-2001-00083,1991-07-29,,영업/정상,한식,대구광역시 서구 평리동 1336-12,340457.0,264420.8,1991-07-29,,2717065000,서구 평리4동
3430000-101-2000-00491,2000-11-16,2002-11-28,폐업,한식,대구광역시 서구 비산동 1327-18,340630.1,266059.1,2000-11-16,2002-11-28,2717061000,서구 비산7동
3430000-101-2011-00106,2011-07-19,2013-01-02,폐업,한식,대구광역시 서구 평리동 1336-12 4층,340457.0,264420.8,2011-07-19,2013-01-02,2717065000,서구 평리4동
3430000-101-2004-00315,2004-11-25,2009-06-04,폐업,분식,대구광역시 서구 비산동 569-18,341676.7,265575.9,2004-11-25,2009-06-04,2717055000,서구 비산1동
3430000-101-2003-00083,2003-04-04,2004-06-01,폐업,한식,대구광역시 서구 평리동 1208-24,340894.5,264276.3,2003-04-04,2004-06-01,2717065000,서구 평리4동
3430000-101-2004-00319,2004-11-29,2011-02-16,폐업,한식,대구광역시 서구 평리동 1407-1,340400.8,264031.4,2004-11-29,2011-02-16,2717065000,서구 평리4동
3430000-101-2012-00179,2012-11-01,2019-07-01,폐업,기타,대구광역시 서구 비산동 434-278,341884.4,264822.3,2012-11-01,2019-07-01,2717056500,서구 비산2·3동
3430000-101-2014-00007,2014-01-16,2020-08-25,폐업,한식,"대구광역시 서구 원대동3가 1125-8 ,1층",342485.9,266133.9,2014-01-16,2020-08-25,2717069500,서구 원대동
3430000-101-2002-02082,2001-09-20,2004-02-19,폐업,한식,대구광역시 서구 평리동 1204-45,340921.9,264180.3,2001-09-20,2004-02-19,2717065000,서구 평리4동
3430000-101-2001-00150,1990-11-20,2003-01-24,폐업,한식,대구광역시 서구 중리동 714-1,339092.2,263051.7,1990-11-20,2003-01-24,2717067500,서구 상중이동
3430000-101-2002-00969,2000-05-26,2007-04-16,폐업,한식,대구광역시 서구 평리동 1362-7,340507.9,263806.7,2000-05-26,2007-04-16,2717065000,서구 평리4동
3430000-101-2005-00186,2005-07-22,2013-03-27,폐업,한식,대구광역시 서구 비산동 533-11,341883.7,265425.0,2005-07-22,2013-03-27,2717056500,서구 비산2·3동
3430000-101-2018-00015,2018-01-29,,영업/정상,한식,대구광역시 서구 평리동 1101-5,341111.9,264482.0,2018-01-29,,2717063000,서구 평리2동
3430000-101-2000-00571,2000-09-23,2007-02-22,폐업,한식,대구광역시 서구 내당동 429-16,339670.6,263015.7,2000-09-23,2007-02-22,2717054000,서구 내당4동
3430000-101-2012-00035,2012-03-14,2012-07-09,폐업,한식,대구광역시 서구 비산동 1244-4 1층,341099.8,266417.3,2012-03-14,2012-07-09,2717061000,서구 비산7동
3430000-101-2002-00652,2000-04-19,2003-08-01,폐업,한식,대구광역시 서구 내당동 955-14,341839.0,264102.8,2000-04-19,2003-08-01,2717052500,서구 내당2·3동
3430000-101-2016-00023,2016-03-14,2018-09-11,폐업,호프/통닭,대구광역시 서구 내당동 308-11 상가동 113호,339846.0,263397.3,2016-03-14,2018-09-11,2717054000,서구 내당4동
3430000-101-2025-00093,2025-07-28,,영업/정상,한식,대구광역시 서구 비산동 452-8,341699.5,265097.1,2025-07-28,,2717060000,서구 비산6동
3430000-101-2026-00098,2026-08-27,,영업/정상,한식,대구광역시 서구 비산동 391-7,341885.8,264802.0,2026-08-27,,2717056500,서구 비산2·3동
3430000-101-2026-00099,2026-08-27,,영업/정상,한식,대구광역시 서구 비산동 391-7,341885.8,264802.0,2026-08-27,,2717056500,서구 비산2·3동
3430000-101-2002-00916,1999-12-24,2004-05-13,폐업,한식,"대구광역시 서구 평리동 595-3 , 7",339515.4,265452.3,1999-12-24,2004-05-13,2717067500,서구 상중이동
3430000-101-2002-01347,1995-12-06,2008-10-21,폐업,한식,대구광역시 서구 비산동 293-88,341594.2,264190.3,1995-12-06,2008-10-21,2717058000,서구 비산4동
3430000-101-2009-00026,2009-03-06,,영업/정상,한식,대구광역시 서구 비산동 2027-61,339713.5,266712.6,2009-03-06,,2717061000,서구 비산7동
3430000-101-2002-01996,2002-03-04,2003-04-23,폐업,한식,대구광역시 서구 내당동 224-11,340793.2,263284.4,2002-03-04,2003-04-23,2717051000,서구 내당1동
3430000-101-2017-00055,2017-05-19,2019-09-23,폐업,한식,대구광역시 서구 내당동 410-13,339579.8,263374.2,2017-05-19,2019-09-23,2717054000,서구 내당4동
3430000-101-2002-02252,2002-05-30,2004-08-04,폐업,호프/통닭,대구광역시 서구 평리동 1090-5,340547.0,264623.2,2002-05-30,2004-08-04,2717064000,서구 평리3동
3430000-101-2001-00294,2001-04-07,,영업/정상,한식,대구광역시 서구 평리동 1089-25,340542.5,264693.8,2001-04-07,,2717064000,서구 평리3동
3430000-101-2021-00099,2021-06-29,2025-11-21,폐업,한식,대구광역시 서구 내당동 217-23,340896.5,263326.2,2021-06-29,2025-11-21,2717051000,서구 내당1동
3430000-101-2009-00198,2009-11-10,,영업/정상,통닭(치킨),대구광역시 서구 비산동 1365-6,340577.5,266082.9,2009-11-10,,2717061000,서구 비산7동
3430000-101-2007-00061,2007-04-10,2011-03-28,폐업,복어취급,대구광역시 서구 이현동 45-210,338412.3,264257.4,2007-04-10,2011-03-28,2717067500,서구 상중이동
3430000-101-2010-00160,2010-10-01,2019-08-19,폐업,한식,대구광역시 서구 평리동 604-2,339870.0,265277.8,2010-10-01,2019-08-19,2717066100,서구 평리6동
3430000-101-2002-01949,2002-01-07,2005-04-06,폐업,한식,대구광역시 서구 비산동 928-17,340979.3,266177.3,2002-01-07,2005-04-06,2717061000,서구 비산7동
3430000-101-2001-00160,1996-03-13,2012-01-04,폐업,호프/통닭,대구광역시 서구 평리동 1487-22,340074.1,264955.6,1996-03-13,2012-01-04,2717066000,서구 평리5동
3430000-101-2002-00045,1995-08-24,2022-07-07,폐업,한식,"대구광역시 서구 비산동 2770 ,2771-18",342424.0,265216.1,1995-08-24,2022-07-07,2717056500,서구 비산2·3동
3430000-101-2020-00145,2020-11-04,2022-06-29,폐업,경양식,대구광역시 서구 평리동 1194-18,341130.7,264088.8,2020-11-04,2022-06-29,2717065000,서구 평리4동
3430000-101-2002-00997,1985-06-12,2021-01-22,폐업,한식,대구광역시 서구 평리동 1076-6,340737.8,264801.5,1985-06-12,2021-01-22,2717064000,서구 평리3동
3430000-101-2023-00147,2023-11-21,,영업/정상,정종/대포집/소주방,대구광역시 서구 비산동 562-8,341596.6,265541.5,2023-11-21,,2717055000,서구 비산1동
3430000-101-2002-00522,1995-11-22,2006-12-28,폐업,기타,대구광역시 서구 내당동 243-1,340572.9,263643.8,1995-11-22,2006-12-28,2717051000,서구 내당1동
3430000-101-1999-00054,1999-04-28,2024-08-26,폐업,한식,대구광역시 서구 비산동 2855,342424.5,265186.2,1999-04-28,2024-08-26,2717056500,서구 비산2·3동
3430000-101-2004-00320,2004-11-29,2006-11-17,폐업,정종/대포집/소주방,대구광역시 서구 비산동 576-4,341694.3,265745.1,2004-11-29,2006-11-17,2717055000,서구 비산1동
3430000-101-2007-00029,2007-02-26,2009-05-26,폐업,한식,대구광역시 서구 비산동 895-11,340609.0,266037.8,2007-02-26,2009-05-26,2717061000,서구 비산7동
3430000-101-2002-01566,1999-06-17,2015-12-10,폐업,통닭(치킨),대구광역시 서구 평리동 1210-2,341002.4,264530.4,1999-06-17,2015-12-10,2717065000,서구 평리4동
3430000-101-2002-02151,2001-11-03,2004-06-24,폐업,한식,대구광역시 서구 비산동 479-5,341494.2,265177.8,2001-11-03,2004-06-24,2717060000,서구 비산6동
3430000-101-1999-00052,1982-09-09,,영업/정상,한식,대구광역시 서구 평리동 1420-1,340137.7,264361.6,1982-09-09,,2717065000,서구 평리4동
3430000-101-2007-00194,2007-08-24,,영업/정상,정종/대포집/소주방,대구광역시 서구 비산동 311-5,341841.9,264406.5,2007-08-24,,2717058000,서구 비산4동
3430000-101-2002-01357,1996-02-07,2007-06-01,폐업,한식,대구광역시 서구 평리동 1092-24,340544.0,264559.3,1996-02-07,2007-06-01,2717064000,서구 평리3동
3430000-101-2020-00138,2020-10-14,2024-09-26,폐업,한식,대구광역시 서구 비산동 779-5,341394.5,265617.0,2020-10-14,2024-09-26,2717055000,서구 비산1동
3430000-101-2002-01040,2002-03-27,2017-12-27,폐업,통닭(치킨),대구광역시 서구 내당동 305-32,340139.3,263403.2,2002-03-27,2017-12-27,2717054000,서구 내당4동
3430000-101-2000-00218,1981-07-18,2018-03-26,폐업,한식,대구광역시 서구 비산동 286-11,341855.3,264166.7,1981-07-18,2018-03-26,2717058000,서구 비산4동
3430000-101-2002-01587,1999-10-01,2006-06-29,폐업,한식,대구광역시 서구 비산동 64-11,341915.5,265439.3,1999-10-01,2006-06-29,2717056500,서구 비산2·3동
3430000-101-2003-00327,2003-11-07,2005-03-02,폐업,한식,대구광역시 서구 비산동 309-2,341779.7,264408.4,2003-11-07,2005-03-02,2717058000,서구 비산4동
3430000-101-2019-00059,2019-05-09,,영업/정상,중국식,대구광역시 서구 평리동 1229-22,340907.7,263864.3,2019-05-09,,2717065000,서구 평리4동
3430000-101-2001-00068,2000-01-31,2004-06-28,폐업,한식,대구광역시 서구 내당동 246-12,340457.8,263457.6,2000-01-31,2004-06-28,2717054000,서구 내당4동
3430000-101-2007-00258,2007-11-23,2013-05-21,폐업,기타,대구광역시 서구 비산동 794-12,341121.4,265626.5,2007-11-23,2013-05-21,2717055000,서구 비산1동
3430000-101-2002-01427,1997-07-04,2015-04-09,폐업,통닭(치킨),대구광역시 서구 평리동 1041-9,341018.3,265035.6,1997-07-04,2015-04-09,2717064000,서구 평리3동
3430000-101-2010-00078,2010-05-12,2013-10-01,폐업,중국식,대구광역시 서구 중리동 26-3 롯데캐슬 상가동 115호,339868.9,264012.6,2010-05-12,2013-10-01,2717067500,서구 상중이동
3430000-101-2002-01553,1999-05-27,2003-04-21,폐업,한식,대구광역시 서구 비산동 1039-4,341548.9,266354.8,1999-05-27,2003-04-21,2717059000,서구 비산5동
3430000-101-1998-00006,1998-05-21,2003-03-11,폐업,한식,대구광역시 서구 평리동 611-32,340034.6,265178.7,1998-05-21,2003-03-11,2717066100,서구 평리6동
3430000-101-2002-01528,1998-03-18,2003-12-11,폐업,중국식,대구광역시 서구 평리동 1199-3,340963.7,264052.9,1998-03-18,2003-12-11,2717065000,서구 평리4동
3430000-101-2004-00164,2004-06-16,2006-01-23,폐업,통닭(치킨),대구광역시 서구 평리동 656-3,341391.4,265594.0,2004-06-16,2006-01-23,2717055000,서구 비산1동
3430000-101-2000-00466,2000-11-03,2006-01-02,폐업,호프/통닭,대구광역시 서구 평리동 1539-10,339687.2,264492.7,2000-11-03,2006-01-02,2717066000,서구 평리5동
3430000-101-2002-02015,2001-07-27,2002-05-17,폐업,한식,대구광역시 서구 비산동 288-92,341582.0,264102.8,2001-07-27,2002-05-17,2717058000,서구 비산4동
3430000-101-2002-00018,1984-02-17,2007-10-22,폐업,한식,대구광역시 서구 중리동 1136-46 5호,339419.5,263556.2,1984-02-17,2007-10-22,2717067500,서구 상중이동
3430000-101-2014-00066,2014-05-14,2017-01-17,폐업,한식,"대구광역시 서구 평리동 1188-31 ,1층",341082.3,264483.4,2014-05-14,2017-01-17,2717065000,서구 평리4동
3430000-101-2010-00158,2010-09-20,2013-06-05,폐업,통닭(치킨),대구광역시 서구 비산동 1025-47,341693.3,266121.2,2010-09-20,2013-06-05,2717059000,서구 비산5동
3430000-101-2015-00064,2015-05-18,,영업/정상,통닭(치킨),"대구광역시 서구 비산동 434-336 외 3필지(337,349,350)",341888.1,265056.9,2015-05-18,,2717056500,서구 비산2·3동
3430000-101-2019-00144,2019-11-07,2024-12-27,폐업,한식,대구광역시 서구 비산동 538-9,341743.5,265410.4,2019-11-07,2024-12-27,2717060000,서구 비산6동
3430000-101-2007-00040,2007-03-13,2015-11-03,폐업,한식,대구광역시 서구 평리동 960-28 지상1층,340746.1,265149.3,2007-03-13,2015-11-03,2717064000,서구 평리3동
3430000-101-2007-00064,2007-04-13,2020-12-17,폐업,한식,대구광역시 서구 비산동 1755-5,340037.8,266893.1,2007-04-13,2020-12-17,2717061000,서구 비산7동
3430000-101-2002-00391,1996-11-04,2005-01-06,폐업,분식,대구광역시 서구 비산동 1111,341824.8,266093.8,1996-11-04,2005-01-06,2717059000,서구 비산5동
3430000-101-2002-00194,1995-05-10,2007-11-20,폐업,한식,대구광역시 서구 중리동 709-6,339417.5,263104.0,1995-05-10,2007-11-20,2717067500,서구 상중이동
3430000-101-2016-00070,2016-06-01,,영업/정상,"외국음식전문점(인도,태국등)",대구광역시 서구 비산동 1368-4 2층,340584.4,266177.5,2016-06-01,,2717061000,서구 비산7동
3430000-101-2021-00162,2021-11-12,,영업/정상,중국식,대구광역시 서구 원대동3가 1461-1,342262.4,265937.9,2021-11-12,,2717069500,서구 원대동
3430000-101-2015-00034,2015-04-03,2016-08-01,폐업,한식,대구광역시 서구 내당동 937-40,341721.1,264092.6,2015-04-03,2016-08-01,2717052500,서구 내당2·3동
3430000-101-2015-00087,2015-06-16,2019-04-24,폐업,식육(숯불구이),대구광역시 서구 내당동 12-36,341192.2,263715.2,2015-06-16,2019-04-24,2717051000,서구 내당1동
3430000-101-2014-00069,2014-05-23,2021-02-18,폐업,라이브카페,"대구광역시 서구 비산동 311-5 ,2층",341841.9,264406.5,2014-05-23,2021-02-18,2717058000,서구 비산4동
3430000-101-2021-00129,2021-10-15,2025-12-17,폐업,한식,대구광역시 서구 중리동 717-16,339178.6,262937.3,2021-10-15,2025-12-17,2717067500,서구 상중이동
3430000-101-2001-00221,2001-04-21,2004-03-04,폐업,한식,대구광역시 서구 비산동 1854-14,340432.0,265946.3,2001-04-21,2004-03-04,2717061000,서구 비산7동
3430000-101-2002-01437,1997-02-24,,영업/정상,한식,대구광역시 서구 중리동 721-13,339429.2,262969.5,1997-02-24,,2717067500,서구 상중이동
3430000-101-2013-00138,2013-12-03,2015-03-26,폐업,정종/대포집/소주방,대구광역시 서구 내당동 249-1 1층,340262.9,263631.5,2013-12-03,2015-03-26,2717054000,서구 내당4동
3430000-101-2002-00583,2001-08-25,2002-04-13,폐업,중국식,대구광역시 서구 평리동 627-26,339961.5,265067.8,2001-08-25,2002-04-13,2717066100,서구 평리6동
3430000-101-2002-01959,2002-01-17,2006-05-25,폐업,한식,대구광역시 서구 원대동2가 115-2,342656.2,266069.1,2002-01-17,2006-05-25,2717069500,서구 원대동
3430000-101-2019-00079,2019-06-19,,영업/정상,호프/통닭,대구광역시 서구 평리동 1341-10,340598.1,264307.5,2019-06-19,,2717065000,서구 평리4동
3430000-101-2002-00006,1992-06-23,2010-10-06,폐업,한식,대구광역시 서구 원대동3가 1359-11,341943.9,266436.7,1992-06-23,2010-10-06,2717069500,서구 원대동
3430000-101-2003-00110,2003-04-23,2007-03-22,폐업,한식,대구광역시 서구 평리동 1516-22,340091.7,264513.8,2003-04-23,2007-03-22,2717066000,서구 평리5동
3430000-101-2005-00162,2005-06-23,,영업/정상,한식,대구광역시 서구 비산동 452-8,341699.5,265097.1,2005-06-23,,2717060000,서구 비산6동
3430000-101-2002-01028,1991-11-07,2015-10-01,폐업,한식,대구광역시 서구 중리동 35-2,339887.2,264268.1,1991-11-07,2015-10-01,2717067500,서구 상중이동
3430000-101-2002-01850,2001-04-14,,영업/정상,통닭(치킨),대구광역시 서구 평리동 721-10,340372.9,265287.1,2001-04-14,,2717064000,서구 평리3동
3430000-101-2005-00188,2005-07-22,2007-10-17,폐업,김밥(도시락),대구광역시 서구 원대동3가 1434-4,342125.4,266183.7,2005-07-22,2007-10-17,2717069500,서구 원대동
3430000-101-2011-00133,2011-09-29,,영업/정상,횟집,대구광역시 서구 원대동1가 147,342028.7,266034.1,2011-09-29,,2717069500,서구 원대동
3430000-101-2002-00617,2000-04-07,,영업/정상,한식,대구광역시 서구 비산동 1258-5,340969.6,266483.6,2000-04-07,,2717061000,서구 비산7동
3430000-101-2002-01971,2002-01-25,2003-06-12,폐업,한식,대구광역시 서구 평리동 811-13,341398.0,264711.1,2002-01-25,2003-06-12,2717062000,서구 평리1동
3430000-101-2002-00001,1997-02-18,2004-09-15,폐업,한식,대구광역시 서구 내당동 458-52,339933.7,262791.5,1997-02-18,2004-09-15,2717054000,서구 내당4동
3430000-101-2010-00183,2010-11-02,2016-07-21,폐업,한식,대구광역시 서구 내당동 877,341851.8,263619.9,2010-11-02,2016-07-21,2717052500,서구 내당2·3동
3430000-101-2002-02372,2002-08-30,2004-02-02,폐업,한식,대구광역시 서구 중리동 1157 E동,338880.1,263396.8,2002-08-30,2004-02-02,2717067500,서구 상중이동
3430000-101-2002-00220,1997-01-13,2025-12-02,폐업,한식,대구광역시 서구 비산동 1256-30,340850.4,266393.8,1997-01-13,2025-12-02,2717061000,서구 비산7동
3430000-101-2001-00248,2001-05-24,2003-06-16,폐업,한식,대구광역시 서구 비산동 27-16,342145.1,265358.7,2001-05-24,2003-06-16,2717056500,서구 비산2·3동
3430000-101-2000-00265,1991-04-01,2005-09-26,폐업,한식,대구광역시 서구 비산동 1760-6,340099.6,266849.5,1991-04-01,2005-09-26,2717061000,서구 비산7동
3430000-101-2002-02027,2001-08-11,,영업/정상,분식,대구광역시 서구 평리동 674-7,340703.6,265426.2,2001-08-11,,2717064000,서구 평리3동
3430000-101-2008-00145,2008-07-28,2009-10-19,폐업,한식,대구광역시 서구 평리동 618-14,340268.2,265066.9,2008-07-28,2009-10-19,2717066100,서구 평리6동
3430000-101-2002-01083,1992-01-24,2017-10-23,폐업,한식,대구광역시 서구 이현동 26-2,339271.1,265581.4,1992-01-24,2017-10-23,2717067500,서구 상중이동
3430000-101-2002-01108,1991-12-30,2006-01-24,폐업,한식,대구광역시 서구 내당동 457-8,339755.9,262837.1,1991-12-30,2006-01-24,2717054000,서구 내당4동
3430000-101-2002-01556,1999-05-29,2006-01-19,폐업,한식,대구광역시 서구 원대동3가 1371-11 강남상가,341704.3,266425.4,1999-05-29,2006-01-19,2717069500,서구 원대동
3430000-101-2002-00310,1990-04-24,2009-06-01,폐업,호프/통닭,대구광역시 서구 내당동 28-18,,,1990-04-24,2009-06-01,,
3430000-101-2001-00298,2001-04-12,2004-09-22,폐업,일식,대구광역시 서구 비산동 434-544,341898.9,265091.6,2001-04-12,2004-09-22,2717056500,서구 비산2·3동
3430000-101-2002-00813,1991-01-19,2007-05-29,폐업,호프/통닭,대구광역시 서구 평리동 635-32,339769.1,264912.9,1991-01-19,2007-05-29,2717066100,서구 평리6동
